node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MMP2	STAT3	9606.ENSP00000219070	9606.ENSP00000264657	0	0	0	0	0	0	0.9	0.799	0.979
MSH6	TP53BP1	9606.ENSP00000234420	9606.ENSP00000371475	0	0	0	0	0.219	0	0.36	0.478	0.716
MSH6	XRCC1	9606.ENSP00000234420	9606.ENSP00000262887	0	0	0	0	0.113	0	0.36	0.605	0.756
MSH6	RAD50	9606.ENSP00000234420	9606.ENSP00000368100	0.067	0	0	0	0.121	0.465	0	0.511	0.757
MSH6	TP53	9606.ENSP00000234420	9606.ENSP00000269305	0	0	0	0	0.061	0.336	0	0.67	0.776
MSH6	RAD51	9606.ENSP00000234420	9606.ENSP00000372088	0.068	0	0	0	0.2	0.399	0	0.795	0.896
MSH6	XPA	9606.ENSP00000234420	9606.ENSP00000364270	0	0	0	0	0.062	0.173	0.54	0.772	0.908
MSH6	PMS2	9606.ENSP00000234420	9606.ENSP00000265849	0.074	0	0.201	0	0.161	0.552	0.9	0.972	0.999
MSH6	PCNA	9606.ENSP00000234420	9606.ENSP00000368458	0	0	0	0	0.45	0.964	0.9	0.628	0.999
MTOR	TSC2	9606.ENSP00000354558	9606.ENSP00000219476	0	0	0	0	0.081	0.597	0.9	0.96	0.998
MTOR	RPS6KB1	9606.ENSP00000354558	9606.ENSP00000225577	0	0	0	0	0.062	0.974	0.9	0.98	0.999
MTOR	RHEB	9606.ENSP00000354558	9606.ENSP00000262187	0	0	0	0	0.056	0.952	0.9	0.968	0.999
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.541	0.061	0.186	0.9	0.73	0.944
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0.049	0.379	0.9	0.835	0.989
MTOR	TP53	9606.ENSP00000354558	9606.ENSP00000269305	0	0	0	0	0	0.391	0	0.835	0.895
MTOR	PIK3CB	9606.ENSP00000354558	9606.ENSP00000289153	0	0	0	0.541	0.061	0.186	0.8	0.523	0.872
MTOR	RICTOR	9606.ENSP00000354558	9606.ENSP00000296782	0	0	0	0	0.112	0.963	0.9	0.977	0.999
MTOR	TSC1	9606.ENSP00000354558	9606.ENSP00000298552	0	0	0	0	0.063	0.261	0.9	0.807	0.984
MTOR	RPTOR	9606.ENSP00000354558	9606.ENSP00000307272	0	0	0	0	0.641	0.993	0.9	0.99	0.999
MTOR	PDPK1	9606.ENSP00000354558	9606.ENSP00000344220	0	0	0	0	0.063	0.872	0	0.742	0.966
MTOR	PRKAA1	9606.ENSP00000354558	9606.ENSP00000346148	0	0	0	0	0.062	0.548	0.9	0.651	0.983
MTOR	NRAS	9606.ENSP00000354558	9606.ENSP00000358548	0	0	0	0	0.061	0.322	0	0.58	0.709
MTOR	SOD2	9606.ENSP00000354558	9606.ENSP00000446252	0	0	0	0	0.05	0.185	0	0.666	0.719
MTOR	PREX1	9606.ENSP00000354558	9606.ENSP00000361009	0	0	0	0	0.063	0.351	0	0.578	0.721
MTOR	RPS6KA1	9606.ENSP00000354558	9606.ENSP00000435412	0	0	0	0	0.061	0.454	0	0.678	0.82
MTOR	YWHAB	9606.ENSP00000354558	9606.ENSP00000361930	0	0	0	0	0	0.183	0.9	0.286	0.936
MTOR	PRKCA	9606.ENSP00000354558	9606.ENSP00000408695	0	0	0	0	0	0.234	0.9	0.372	0.947
MTOR	PDK1	9606.ENSP00000354558	9606.ENSP00000376352	0	0	0	0	0.054	0.872	0	0.596	0.947
MTOR	PTEN	9606.ENSP00000354558	9606.ENSP00000361021	0	0	0	0	0	0.314	0	0.932	0.951
MTOR	YWHAZ	9606.ENSP00000354558	9606.ENSP00000379287	0	0	0	0	0	0.427	0.9	0.276	0.954
MTOR	PIK3R1	9606.ENSP00000354558	9606.ENSP00000428056	0	0	0	0	0.061	0.269	0.9	0.491	0.96
MTOR	RPS6	9606.ENSP00000354558	9606.ENSP00000369757	0	0	0	0	0.082	0.263	0	0.947	0.961
MUC1	STAT3	9606.ENSP00000484824	9606.ENSP00000264657	0	0	0	0	0	0	0.9	0.682	0.966
MUC1	TP53	9606.ENSP00000484824	9606.ENSP00000269305	0	0	0	0	0	0.379	0	0.817	0.881
MYC	RPS6KB1	9606.ENSP00000479618	9606.ENSP00000225577	0	0	0	0	0.064	0	0.9	0.79	0.978
MYC	SNAI1	9606.ENSP00000479618	9606.ENSP00000244050	0	0	0	0	0.068	0	0	0.794	0.799
MYC	RAF1	9606.ENSP00000479618	9606.ENSP00000251849	0	0	0	0	0.05	0.391	0	0.56	0.723
MYC	POU5F1	9606.ENSP00000479618	9606.ENSP00000259915	0	0	0	0	0	0.058	0	0.93	0.932
MYC	NOTCH3	9606.ENSP00000479618	9606.ENSP00000263388	0	0	0	0	0	0.271	0	0.675	0.753
MYC	PIK3CA	9606.ENSP00000479618	9606.ENSP00000263967	0	0	0	0	0	0.201	0.9	0.648	0.969
MYC	STAT3	9606.ENSP00000479618	9606.ENSP00000264657	0	0	0	0	0	0.379	0.9	0.859	0.99
MYC	RB1	9606.ENSP00000479618	9606.ENSP00000267163	0	0	0	0	0	0.379	0	0.631	0.761
MYC	TP53	9606.ENSP00000479618	9606.ENSP00000269305	0	0	0	0	0.091	0.139	0	0.964	0.969
MYC	NOTCH1	9606.ENSP00000479618	9606.ENSP00000277541	0	0	0	0	0	0.068	0.9	0.872	0.987
MYC	RICTOR	9606.ENSP00000479618	9606.ENSP00000296782	0	0	0	0	0	0	0	0.699	0.7
MYC	PLK1	9606.ENSP00000479618	9606.ENSP00000300093	0	0	0	0	0.098	0.379	0	0.73	0.836
MYC	PKM	9606.ENSP00000479618	9606.ENSP00000320171	0	0	0	0	0	0.099	0	0.822	0.832
MYC	SOX2	9606.ENSP00000479618	9606.ENSP00000323588	0	0	0	0	0	0	0	0.943	0.943
MYC	PGR	9606.ENSP00000479618	9606.ENSP00000325120	0	0	0	0	0	0.305	0	0.587	0.701
MYC	SMAD3	9606.ENSP00000479618	9606.ENSP00000332973	0	0	0	0	0	0.384	0.9	0.631	0.975
MYC	STAT5A	9606.ENSP00000479618	9606.ENSP00000341208	0	0	0	0	0.066	0	0	0.769	0.776
MYC	SMAD4	9606.ENSP00000479618	9606.ENSP00000341551	0	0	0	0	0.062	0.05	0.9	0.785	0.978
MYC	PARP1	9606.ENSP00000479618	9606.ENSP00000355759	0	0	0	0	0	0	0	0.754	0.755
MYC	PTEN	9606.ENSP00000479618	9606.ENSP00000361021	0	0	0	0	0.057	0.345	0	0.88	0.919
MYC	SRC	9606.ENSP00000479618	9606.ENSP00000362680	0	0	0	0	0.05	0.061	0	0.833	0.838
MYC	TP53BP1	9606.ENSP00000479618	9606.ENSP00000371475	0	0	0	0	0	0.673	0	0.493	0.827
MYC	PIK3R1	9606.ENSP00000479618	9606.ENSP00000428056	0	0	0	0	0	0.133	0.9	0.421	0.945
MYC	SLC1A5	9606.ENSP00000479618	9606.ENSP00000444408	0	0	0	0	0.167	0	0	0.695	0.735
MYH11	PXN	9606.ENSP00000379616	9606.ENSP00000267257	0	0	0	0	0.072	0.13	0.9	0.232	0.929
MYH11	PAK1	9606.ENSP00000379616	9606.ENSP00000278568	0	0	0	0	0.136	0.085	0.9	0.087	0.918
MYT1	RPS6KA1	9606.ENSP00000327465	9606.ENSP00000435412	0	0	0	0	0	0	0.9	0.25	0.921
NF2	PXN	9606.ENSP00000344666	9606.ENSP00000267257	0	0	0	0	0.052	0.379	0	0.62	0.757
NF2	TP53	9606.ENSP00000344666	9606.ENSP00000269305	0	0	0	0	0	0.139	0	0.741	0.767
NF2	PAK1	9606.ENSP00000344666	9606.ENSP00000278568	0	0	0	0	0	0.447	0.9	0.442	0.966
NF2	YAP1	9606.ENSP00000344666	9606.ENSP00000478927	0	0	0	0	0	0.293	0	0.767	0.828
NOTCH1	TWIST1	9606.ENSP00000277541	9606.ENSP00000242261	0	0	0	0	0	0	0	0.769	0.769
NOTCH1	SNAI1	9606.ENSP00000277541	9606.ENSP00000244050	0	0	0	0	0	0.434	0	0.867	0.921
NOTCH1	NOTCH3	9606.ENSP00000277541	9606.ENSP00000263388	0	0	0	0.943	0.064	0.313	0.9	0.918	0.933
NOTCH1	PIK3CA	9606.ENSP00000277541	9606.ENSP00000263967	0	0	0	0	0.06	0.325	0	0.632	0.746
NOTCH1	TP53	9606.ENSP00000277541	9606.ENSP00000269305	0	0	0	0	0	0	0	0.916	0.917
NOTCH1	SMAD4	9606.ENSP00000277541	9606.ENSP00000341551	0	0	0	0	0.052	0	0	0.714	0.718
NOTCH1	SOX2	9606.ENSP00000277541	9606.ENSP00000323588	0	0	0	0	0.061	0.052	0	0.743	0.751
NOTCH1	SRC	9606.ENSP00000277541	9606.ENSP00000362680	0	0	0	0	0.096	0.117	0	0.745	0.779
NOTCH1	SMAD3	9606.ENSP00000277541	9606.ENSP00000332973	0	0	0	0	0.083	0.379	0	0.766	0.855
NOTCH1	PTEN	9606.ENSP00000277541	9606.ENSP00000361021	0	0	0	0	0.14	0.087	0	0.945	0.953
NOTCH3	TP53	9606.ENSP00000263388	9606.ENSP00000269305	0	0	0	0	0	0	0	0.737	0.737
NRAS	RALBP1	9606.ENSP00000358548	9606.ENSP00000019317	0	0	0	0	0	0.181	0.8	0.189	0.855
NRAS	RAF1	9606.ENSP00000358548	9606.ENSP00000251849	0	0	0	0	0.055	0.861	0.9	0.79	0.996
NRAS	PIK3CA	9606.ENSP00000358548	9606.ENSP00000263967	0	0	0	0	0.061	0.876	0.9	0.689	0.995
NRAS	TP53	9606.ENSP00000358548	9606.ENSP00000269305	0	0	0	0	0.058	0	0	0.715	0.72
NRAS	PAK1	9606.ENSP00000358548	9606.ENSP00000278568	0	0	0	0	0.061	0.264	0.9	0.237	0.94
NRAS	PIK3CB	9606.ENSP00000358548	9606.ENSP00000289153	0	0	0	0	0.061	0.734	0.9	0.245	0.978
NRAS	PTK2	9606.ENSP00000358548	9606.ENSP00000341189	0	0	0	0	0.05	0	0.9	0.279	0.925
NRAS	RPS6KA1	9606.ENSP00000358548	9606.ENSP00000435412	0	0	0	0	0.055	0.191	0.6	0.375	0.783
NRAS	PTEN	9606.ENSP00000358548	9606.ENSP00000361021	0	0	0	0	0.061	0.186	0	0.785	0.821
NRAS	SYK	9606.ENSP00000358548	9606.ENSP00000364907	0	0	0	0	0.049	0.16	0.8	0.216	0.858
NRAS	NRG1	9606.ENSP00000358548	9606.ENSP00000384620	0	0	0	0	0	0.08	0.9	0.177	0.917
NRAS	PRKCA	9606.ENSP00000358548	9606.ENSP00000408695	0	0	0	0	0.062	0	0.9	0.211	0.919
NRAS	YWHAB	9606.ENSP00000358548	9606.ENSP00000361930	0	0	0	0	0.061	0.263	0.9	0.153	0.933
NRAS	PIK3R1	9606.ENSP00000358548	9606.ENSP00000428056	0	0	0	0	0	0.071	0.9	0.355	0.934
NRAS	YWHAZ	9606.ENSP00000358548	9606.ENSP00000379287	0	0	0	0	0.111	0.263	0.9	0.136	0.935
NRAS	SRC	9606.ENSP00000358548	9606.ENSP00000362680	0	0	0	0	0.085	0.186	0.9	0.468	0.955
NRG1	PIK3CA	9606.ENSP00000384620	9606.ENSP00000263967	0	0	0	0	0	0	0.9	0.325	0.929
NRG1	PIK3CB	9606.ENSP00000384620	9606.ENSP00000289153	0	0	0	0	0	0	0.9	0.084	0.904
NRG1	STAT5A	9606.ENSP00000384620	9606.ENSP00000341208	0	0	0	0	0	0	0.9	0.207	0.917
NRG1	SRC	9606.ENSP00000384620	9606.ENSP00000362680	0	0	0	0	0	0	0.9	0.438	0.941
NRG1	PIK3R1	9606.ENSP00000384620	9606.ENSP00000428056	0	0	0	0	0	0	0.9	0.118	0.908
PAK1	RAF1	9606.ENSP00000278568	9606.ENSP00000251849	0	0	0	0.593	0	0.454	0.9	0.659	0.958
PAK1	PXN	9606.ENSP00000278568	9606.ENSP00000267257	0	0	0	0	0.063	0.423	0.9	0.518	0.97
PAK1	PTK2	9606.ENSP00000278568	9606.ENSP00000341189	0	0	0	0.571	0.063	0	0.9	0.282	0.912
PAK1	SYK	9606.ENSP00000278568	9606.ENSP00000364907	0	0	0	0.566	0.062	0.157	0.9	0.116	0.916
PAK1	PAK4	9606.ENSP00000278568	9606.ENSP00000469413	0	0	0.367	0.843	0.055	0.177	0.9	0.61	0.927
PAK1	SRC	9606.ENSP00000278568	9606.ENSP00000362680	0	0	0.32	0.568	0.062	0.157	0.9	0.503	0.94
PAK1	PLK1	9606.ENSP00000278568	9606.ENSP00000300093	0	0	0	0.603	0.064	0.472	0.9	0.206	0.949
PAK4	RAF1	9606.ENSP00000469413	9606.ENSP00000251849	0	0	0	0.58	0.128	0.157	0.9	0.351	0.93
PAK4	PXN	9606.ENSP00000469413	9606.ENSP00000267257	0	0	0	0	0.063	0.133	0.9	0.385	0.943
PAK4	PTK2	9606.ENSP00000469413	9606.ENSP00000341189	0	0	0	0.563	0.062	0	0.9	0.236	0.91
PAK4	SRC	9606.ENSP00000469413	9606.ENSP00000362680	0	0	0.211	0.567	0.058	0.157	0.9	0.402	0.933
PARK7	TP53	9606.ENSP00000418770	9606.ENSP00000269305	0	0	0	0	0	0.472	0	0.685	0.826
PARK7	SOD1	9606.ENSP00000418770	9606.ENSP00000270142	0.045	0	0	0	0.372	0.52	0	0.804	0.936
PARK7	PTEN	9606.ENSP00000418770	9606.ENSP00000361021	0	0	0	0	0.063	0.472	0	0.856	0.923
PARK7	SOD2	9606.ENSP00000418770	9606.ENSP00000446252	0.166	0	0	0	0.486	0	0	0.662	0.842
PARP1	SNAI1	9606.ENSP00000355759	9606.ENSP00000244050	0	0	0	0	0	0.379	0	0.538	0.7
PARP1	XRCC1	9606.ENSP00000355759	9606.ENSP00000262887	0	0	0	0	0.07	0.474	0	0.902	0.948
PARP1	TP53	9606.ENSP00000355759	9606.ENSP00000269305	0	0	0	0	0.062	0.379	0	0.82	0.886
PARP1	SMAD3	9606.ENSP00000355759	9606.ENSP00000332973	0	0	0	0	0	0	0.9	0.507	0.948
PARP1	SMAD4	9606.ENSP00000355759	9606.ENSP00000341551	0	0	0	0	0	0	0.9	0.188	0.915
PARP1	RAD51	9606.ENSP00000355759	9606.ENSP00000372088	0	0	0	0	0.118	0	0	0.731	0.752
PARP1	RAD50	9606.ENSP00000355759	9606.ENSP00000368100	0	0	0	0	0.077	0.189	0.9	0.172	0.929
PARP1	XPA	9606.ENSP00000355759	9606.ENSP00000364270	0	0	0	0	0.063	0	0.9	0.588	0.958
PARP1	PCNA	9606.ENSP00000355759	9606.ENSP00000368458	0	0	0	0	0.34	0.379	0.9	0.106	0.958
PCNA	XRCC1	9606.ENSP00000368458	9606.ENSP00000262887	0	0	0	0	0.063	0.379	0.9	0.095	0.94
PCNA	PMS2	9606.ENSP00000368458	9606.ENSP00000265849	0.042	0	0	0	0.079	0.547	0.9	0.268	0.965
PCNA	RB1	9606.ENSP00000368458	9606.ENSP00000267163	0	0	0	0	0.129	0	0.9	0.246	0.928
PCNA	TP53	9606.ENSP00000368458	9606.ENSP00000269305	0	0	0	0	0.069	0.379	0.9	0.22	0.948
PCNA	PLK1	9606.ENSP00000368458	9606.ENSP00000300093	0	0	0	0	0.73	0	0	0.107	0.749
PCNA	TRIM25	9606.ENSP00000368458	9606.ENSP00000323889	0	0	0	0	0.051	0.305	0.9	0	0.928
PCNA	STAT5A	9606.ENSP00000368458	9606.ENSP00000341208	0	0	0	0	0	0	0.9	0	0.9
PCNA	XPA	9606.ENSP00000368458	9606.ENSP00000364270	0	0	0	0	0.063	0.132	0.9	0.127	0.919
PCNA	RAD50	9606.ENSP00000368458	9606.ENSP00000368100	0.046	0	0	0	0.063	0.266	0.9	0.224	0.939
PCNA	RAD51	9606.ENSP00000368458	9606.ENSP00000372088	0.042	0	0	0	0.45	0.592	0.9	0.552	0.988
PDCD4	RPS6KB1	9606.ENSP00000280154	9606.ENSP00000225577	0	0	0	0	0	0	0.9	0.752	0.974
PDCD4	TP53	9606.ENSP00000280154	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.708	0.714
PDCD4	PTEN	9606.ENSP00000280154	9606.ENSP00000361021	0	0	0	0	0.062	0	0	0.839	0.842
PDK1	RPS6KB1	9606.ENSP00000376352	9606.ENSP00000225577	0	0	0	0	0	0.873	0	0.331	0.911
PDK1	PIK3CA	9606.ENSP00000376352	9606.ENSP00000263967	0	0	0	0	0.052	0.358	0.8	0.178	0.886
PDK1	PIK3CB	9606.ENSP00000376352	9606.ENSP00000289153	0	0	0	0	0.052	0.128	0.8	0.072	0.826
PDK1	PDPK1	9606.ENSP00000376352	9606.ENSP00000344220	0	0	0	0	0	0.791	0	0.391	0.867
PDK1	PIK3R1	9606.ENSP00000376352	9606.ENSP00000428056	0	0	0	0	0	0.082	0.8	0.192	0.838
PDPK1	TSC2	9606.ENSP00000344220	9606.ENSP00000219476	0	0	0	0	0.045	0	0.9	0.717	0.97
PDPK1	RPS6KB1	9606.ENSP00000344220	9606.ENSP00000225577	0	0	0.383	0.737	0.105	0.927	0.9	0.854	0.995
PDPK1	RHEB	9606.ENSP00000344220	9606.ENSP00000262187	0	0	0	0	0.085	0.05	0	0.74	0.754
PDPK1	PIK3CA	9606.ENSP00000344220	9606.ENSP00000263967	0	0	0	0	0.086	0.186	0.9	0.682	0.973
PDPK1	PIK3CB	9606.ENSP00000344220	9606.ENSP00000289153	0	0	0	0	0.063	0.186	0.9	0.596	0.965
PDPK1	RICTOR	9606.ENSP00000344220	9606.ENSP00000296782	0	0	0	0	0	0.052	0	0.79	0.793
PDPK1	PTEN	9606.ENSP00000344220	9606.ENSP00000361021	0	0	0	0	0.063	0	0	0.834	0.838
PDPK1	PRKCA	9606.ENSP00000344220	9606.ENSP00000408695	0	0	0	0.711	0	0	0.9	0.267	0.906
PDPK1	PIK3R1	9606.ENSP00000344220	9606.ENSP00000428056	0	0	0	0	0.061	0	0.9	0.597	0.958
PDPK1	SRC	9606.ENSP00000344220	9606.ENSP00000362680	0	0	0.257	0.565	0.061	0.467	0.9	0.445	0.959
PDPK1	RPS6KA1	9606.ENSP00000344220	9606.ENSP00000435412	0	0	0	0.699	0	0.597	0.9	0.746	0.967
PGR	PIK3CA	9606.ENSP00000325120	9606.ENSP00000263967	0	0	0	0	0	0	0.8	0.587	0.913
PGR	RB1	9606.ENSP00000325120	9606.ENSP00000267163	0	0	0	0	0	0.055	0	0.7	0.704
PGR	TP53	9606.ENSP00000325120	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.789	0.793
PGR	PIK3CB	9606.ENSP00000325120	9606.ENSP00000289153	0	0	0	0	0	0	0.8	0.146	0.821
PGR	PTEN	9606.ENSP00000325120	9606.ENSP00000361021	0	0	0	0	0	0.064	0	0.776	0.781
PGR	PIK3R1	9606.ENSP00000325120	9606.ENSP00000428056	0	0	0	0	0	0.081	0.8	0.24	0.848
PGR	SRC	9606.ENSP00000325120	9606.ENSP00000362680	0	0	0	0	0.062	0.407	0.9	0.56	0.972
PIK3CA	TSC2	9606.ENSP00000263967	9606.ENSP00000219476	0	0	0	0	0.061	0.193	0	0.649	0.711
PIK3CA	RPS6KB1	9606.ENSP00000263967	9606.ENSP00000225577	0	0	0	0	0.064	0.478	0.9	0.679	0.982
PIK3CA	RAF1	9606.ENSP00000263967	9606.ENSP00000251849	0	0	0	0	0.062	0.124	0.8	0.498	0.906
PIK3CA	RPTOR	9606.ENSP00000263967	9606.ENSP00000307272	0	0	0	0	0.145	0.325	0	0.535	0.708
PIK3CA	ZAP70	9606.ENSP00000263967	9606.ENSP00000264972	0	0	0	0	0.062	0.124	0.8	0.107	0.833
PIK3CA	PREX1	9606.ENSP00000263967	9606.ENSP00000361009	0	0	0	0	0.063	0.052	0.8	0.23	0.844
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.06	0	0.904	0.907
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000289153	0	0	0	0.886	0.062	0	0.9	0.809	0.911
PIK3CA	PXN	9606.ENSP00000263967	9606.ENSP00000267257	0	0	0	0	0.063	0	0.9	0.171	0.915
PIK3CA	SYK	9606.ENSP00000263967	9606.ENSP00000364907	0	0	0	0	0.062	0.124	0.9	0.212	0.926
PIK3CA	YWHAZ	9606.ENSP00000263967	9606.ENSP00000379287	0	0	0	0	0	0.17	0.9	0.231	0.93
PIK3CA	STAT3	9606.ENSP00000263967	9606.ENSP00000264657	0	0	0	0	0.049	0	0.9	0.454	0.943
PIK3CA	PTK2	9606.ENSP00000263967	9606.ENSP00000341189	0	0	0	0	0.077	0.381	0.9	0.295	0.954
PIK3CA	SRC	9606.ENSP00000263967	9606.ENSP00000362680	0	0	0	0	0.058	0.124	0.9	0.578	0.96
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0.065	0.186	0.9	0.96	0.996
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0.082	0.974	0.9	0.899	0.999
PIK3CB	RAF1	9606.ENSP00000289153	9606.ENSP00000251849	0	0	0	0	0.062	0.124	0.8	0.248	0.859
PIK3CB	ZAP70	9606.ENSP00000289153	9606.ENSP00000264972	0	0	0	0	0.062	0.124	0.8	0.05	0.822
PIK3CB	PREX1	9606.ENSP00000289153	9606.ENSP00000361009	0	0	0	0	0.063	0.052	0.8	0.146	0.827
PIK3CB	PTK2	9606.ENSP00000289153	9606.ENSP00000341189	0	0	0	0	0.077	0.182	0.8	0.123	0.849
PIK3CB	YWHAZ	9606.ENSP00000289153	9606.ENSP00000379287	0	0	0	0	0.061	0.17	0.9	0.085	0.919
PIK3CB	SYK	9606.ENSP00000289153	9606.ENSP00000364907	0	0	0	0	0.062	0.124	0.9	0.174	0.923
PIK3CB	SRC	9606.ENSP00000289153	9606.ENSP00000362680	0	0	0	0	0.058	0.124	0.9	0.385	0.942
PIK3CB	PTEN	9606.ENSP00000289153	9606.ENSP00000361021	0	0	0	0	0.065	0.186	0.9	0.8	0.982
PIK3CB	PIK3R1	9606.ENSP00000289153	9606.ENSP00000428056	0	0	0	0	0.062	0.806	0.9	0.778	0.995
PIK3R1	RPS6KB1	9606.ENSP00000428056	9606.ENSP00000225577	0	0	0	0	0.063	0	0.9	0.457	0.944
PIK3R1	RAF1	9606.ENSP00000428056	9606.ENSP00000251849	0	0	0	0	0	0.085	0.8	0.23	0.846
PIK3R1	STAT3	9606.ENSP00000428056	9606.ENSP00000264657	0	0	0	0	0	0.513	0.9	0.599	0.978
PIK3R1	ZAP70	9606.ENSP00000428056	9606.ENSP00000264972	0	0	0	0	0	0.358	0.8	0.275	0.898
PIK3R1	PXN	9606.ENSP00000428056	9606.ENSP00000267257	0	0	0	0	0	0.681	0.9	0.138	0.97
PIK3R1	PTK2	9606.ENSP00000428056	9606.ENSP00000341189	0	0	0	0	0	0.379	0.9	0.209	0.946
PIK3R1	PREX1	9606.ENSP00000428056	9606.ENSP00000361009	0	0	0	0	0.065	0	0.8	0.106	0.818
PIK3R1	PTEN	9606.ENSP00000428056	9606.ENSP00000361021	0	0	0	0	0.063	0.185	0.9	0.865	0.988
PIK3R1	SRC	9606.ENSP00000428056	9606.ENSP00000362680	0	0	0	0	0	0.701	0.9	0.544	0.985
PIK3R1	SYK	9606.ENSP00000428056	9606.ENSP00000364907	0	0	0	0	0	0.407	0.9	0.344	0.957
PIK3R1	YWHAZ	9606.ENSP00000428056	9606.ENSP00000379287	0	0	0	0	0	0.379	0.9	0.171	0.944
PKM	POU5F1	9606.ENSP00000320171	9606.ENSP00000259915	0	0	0	0	0	0.266	0	0.755	0.813
PKM	STAT3	9606.ENSP00000320171	9606.ENSP00000264657	0	0	0	0	0	0	0	0.798	0.798
PKM	TP53	9606.ENSP00000320171	9606.ENSP00000269305	0	0	0	0	0	0	0	0.718	0.718
PLK1	RAB11A	9606.ENSP00000300093	9606.ENSP00000261890	0	0	0	0	0	0.177	0.9	0.2	0.928
PLK1	TP53	9606.ENSP00000300093	9606.ENSP00000269305	0	0	0	0	0.095	0.379	0	0.873	0.922
PLK1	PTEN	9606.ENSP00000300093	9606.ENSP00000361021	0	0	0	0	0.129	0.4	0	0.711	0.836
PLK1	TP53BP1	9606.ENSP00000300093	9606.ENSP00000371475	0	0	0	0	0.145	0.52	0	0.801	0.911
PLK1	RAD51	9606.ENSP00000300093	9606.ENSP00000372088	0	0	0	0	0.603	0.157	0	0.795	0.925
PLK1	TUBA1A	9606.ENSP00000300093	9606.ENSP00000301071	0	0	0	0	0.063	0.409	0.9	0.18	0.948
PLK1	WEE1	9606.ENSP00000300093	9606.ENSP00000402084	0	0	0	0.548	0.196	0.438	0.9	0.874	0.97
PMS2	RAD51	9606.ENSP00000265849	9606.ENSP00000372088	0.07	0	0	0	0.063	0.276	0	0.66	0.757
PMS2	XPA	9606.ENSP00000265849	9606.ENSP00000364270	0	0	0	0	0.064	0.318	0.54	0.717	0.906
PMS2	TP53	9606.ENSP00000265849	9606.ENSP00000269305	0	0	0	0	0	0	0.9	0.648	0.963
POU5F1	TWIST1	9606.ENSP00000259915	9606.ENSP00000242261	0	0	0	0	0	0	0	0.709	0.709
POU5F1	SNAI1	9606.ENSP00000259915	9606.ENSP00000244050	0	0	0	0	0	0.055	0	0.828	0.83
POU5F1	TP53	9606.ENSP00000259915	9606.ENSP00000269305	0	0	0	0	0.076	0	0	0.821	0.828
POU5F1	SMAD4	9606.ENSP00000259915	9606.ENSP00000341551	0	0	0	0	0	0.058	0.9	0.434	0.942
POU5F1	STAT3	9606.ENSP00000259915	9606.ENSP00000264657	0	0	0	0	0.062	0.065	0.9	0.694	0.969
POU5F1	SOX2	9606.ENSP00000259915	9606.ENSP00000323588	0	0	0	0	0.089	0.538	0.9	0.984	0.999
PPIF	TP53	9606.ENSP00000225174	9606.ENSP00000269305	0	0	0	0	0	0.521	0	0.702	0.851
PPIF	VDAC1	9606.ENSP00000225174	9606.ENSP00000265333	0	0	0	0	0.061	0.39	0.9	0.842	0.989
PREX1	RICTOR	9606.ENSP00000361009	9606.ENSP00000296782	0	0	0	0	0	0.328	0	0.616	0.731
PRKAA1	TSC2	9606.ENSP00000346148	9606.ENSP00000219476	0	0	0	0	0.061	0.454	0.9	0.549	0.973
PRKAA1	RHEB	9606.ENSP00000346148	9606.ENSP00000262187	0	0	0	0	0.061	0.185	0.9	0.378	0.946
PRKAA1	TP53	9606.ENSP00000346148	9606.ENSP00000269305	0	0	0	0	0	0	0.9	0.313	0.928
PRKAA1	TSC1	9606.ENSP00000346148	9606.ENSP00000298552	0	0	0	0	0	0.185	0.9	0.223	0.931
PRKAA1	RPTOR	9606.ENSP00000346148	9606.ENSP00000307272	0	0	0	0	0.063	0.457	0.9	0.561	0.974
PRKAA1	PRKAR1A	9606.ENSP00000346148	9606.ENSP00000376475	0	0	0	0	0.083	0.157	0.72	0.276	0.822
PRKAR1A	PXN	9606.ENSP00000376475	9606.ENSP00000267257	0	0	0	0	0.141	0	0.9	0.041	0.91
PRKAR1A	PTK2	9606.ENSP00000376475	9606.ENSP00000341189	0	0	0	0	0.062	0	0.9	0.043	0.902
PRKAR1A	STMN1	9606.ENSP00000376475	9606.ENSP00000410452	0	0	0	0	0.064	0	0.9	0.136	0.912
PRKCA	RPS6KB1	9606.ENSP00000408695	9606.ENSP00000225577	0	0	0	0.821	0	0	0.9	0.354	0.905
PRKCA	RAF1	9606.ENSP00000408695	9606.ENSP00000251849	0	0	0	0.58	0	0.399	0.9	0.421	0.947
PRKCA	RICTOR	9606.ENSP00000408695	9606.ENSP00000296782	0	0	0	0	0	0.342	0.9	0.391	0.956
